0.001075	-0.032727	0.014442
0.011591	-0.026432	0.019358
0.01696	-0.020764	0.022463
0.017291	-0.015202	0.022998
0.014432	-0.009415	0.020733
0.010663	-0.003338	0.016223
0.007614	0.002909	0.010515
0.005858	0.009154	0.004635
0.005124	0.015278	-0.000787
0.00479	0.021242	-0.005598
0.004317	0.027022	-0.009827
0.003476	0.03231	-0.01296
0.0024	0.036176	-0.013485
0.001581	0.03725	-0.00959
0.001717	0.034575	-0.000498
0.003333	0.028312	0.012788
0.006459	0.019658	0.027496
0.010644	0.010155	0.039676
0.015219	0.000994	0.045645
0.01944	-0.007306	0.043764
0.022333	-0.014826	0.035118
0.022702	-0.021943	0.022657
0.019687	-0.028901	0.009734
0.013388	-0.035182	-0.001036
0.004833	-0.039093	-0.00841
-0.004558	-0.038425	-0.012592
-0.013355	-0.03192	-0.014758
-0.019981	-0.020164	-0.016286
-0.022693	-0.005193	-0.018157
-0.020335	0.010536	-0.020727
-0.013148	0.02472	-0.023854
-0.0027	0.035227	-0.027187
0.008977	0.040407	-0.030416
0.020284	0.039844	-0.0334
0.030421	0.034671	-0.036078
0.038966	0.026987	-0.03811
0.04507	0.018848	-0.038646
0.047336	0.011539	-0.036699
0.044736	0.005392	-0.031861
0.037536	0.000075	-0.024627
0.027252	-0.004965	-0.016083
0.015833	-0.01015	-0.00734
0.004802	-0.015513	0.000904
-0.005164	-0.020371	0.008465
-0.014145	-0.023226	0.015528
-0.022607	-0.022482	0.022378
-0.030906	-0.017503	0.029038
-0.038646	-0.009155	0.034889
-0.044297	0.000338	0.038712
-0.045817	0.008112	0.039431
-0.042019	0.011981	0.036902
-0.033409	0.011624	0.032035
-0.02186	0.008681	0.026363
-0.009771	0.00567	0.021438
0.00047	0.004572	0.018287
0.006859	0.00601	0.017098
0.008409	0.009384	0.017343
0.005602	0.013552	0.018197
0.000052	0.017477	0.01897
-0.006346	0.020396	0.019326
-0.012073	0.021544	0.019273
-0.016056	0.020096	0.018978
-0.017532	0.015596	0.018484
-0.016196	0.00837	0.017456
-0.012423	-0.000577	0.015259
-0.007134	-0.010039	0.011392
-0.001361	-0.018956	0.005872
0.00415	-0.026448	-0.00078
0.009107	-0.031847	-0.007797
0.013481	-0.034921	-0.014354
0.016966	-0.036038	-0.019682
0.01859	-0.035968	-0.023307
0.017153	-0.035403	-0.025282
0.012137	-0.034509	-0.026128
0.004128	-0.032908	-0.026528
-0.005538	-0.03011	-0.02702
-0.015486	-0.025975	-0.027847
-0.024699	-0.020821	-0.028982
-0.03218	-0.015206	-0.030152
-0.036353	-0.009634	-0.030637
-0.035373	-0.004379	-0.029224
-0.028335	0.000534	-0.024808
-0.016048	0.005228	-0.017171
-0.000632	0.009858	-0.007123
0.015453	0.014522	0.00401
0.029875	0.019243	0.015052
0.040363	0.023989	0.025376
0.045057	0.028685	0.034766
0.043414	0.033053	0.042657
0.036622	0.036274	0.04755
0.026982	0.037004	0.047651
0.016793	0.03413	0.042216
0.00751	0.027593	0.032185
-0.000467	0.018442	0.019618
-0.007494	0.008225	0.006621
-0.014185	-0.001644	-0.005467
-0.021017	-0.010089	-0.016291
-0.028171	-0.016366	-0.026086
-0.035455	-0.020206	-0.034729
-0.042077	-0.021958	-0.040758
-0.046561	-0.02243	-0.04162
-0.047397	-0.0225	-0.035541
-0.044031	-0.022788	-0.023576
-0.037241	-0.023565	-0.009842
-0.028622	-0.024899	0.000643
-0.019761	-0.02683	0.00488
-0.011626	-0.029313	0.00329
-0.004564	-0.031917	-0.001163
0.001106	-0.033603	-0.005119
0.004606	-0.033092	-0.006726
0.005068	-0.029637	-0.006316
0.002312	-0.023484	-0.005709
-0.002898	-0.015708	-0.006791
-0.00929	-0.007765	-0.010403
-0.015703	-0.001053	-0.016065
-0.021489	0.003524	-0.022193
-0.026559	0.005857	-0.026519
-0.031174	0.006518	-0.027035
-0.035442	0.00628	-0.023337
-0.038439	0.005678	-0.017284
-0.037897	0.004903	-0.012059
-0.031471	0.003948	-0.010277
-0.018618	0.002787	-0.01269
-0.001549	0.001453	-0.018262
0.015131	0.00002	-0.025125
0.026205	-0.001487	-0.031401
0.028404	-0.003224	-0.035349
0.021914	-0.005529	-0.035378
0.00972	-0.008711	-0.030606
-0.004351	-0.012815	-0.021449
-0.01743	-0.01759	-0.009448
-0.028368	-0.022618	0.003506
-0.037475	-0.027338	0.015819
-0.045739	-0.030826	0.026275
-0.053807	-0.031822	0.033945
-0.060724	-0.029367	0.038411
-0.063419	-0.023497	0.040051
-0.058271	-0.015245	0.039896
-0.04367	-0.006043	0.039122
-0.021185	0.002937	0.038506
0.005	0.01114	0.037956
0.02912	0.018587	0.036442
0.045357	0.025492	0.032648
0.050194	0.031587	0.025904
0.044054	0.03573	0.016597
0.030648	0.03647	0.00584
0.014702	0.033139	-0.005167
-0.000192	0.026362	-0.015483
-0.012534	0.017648	-0.024009
-0.02263	0.008577	-0.028857
-0.031433	0.000165	-0.027789
-0.038911	-0.007302	-0.019682
-0.043143	-0.014024	-0.005448
-0.04139	-0.02011	0.012452
-0.032246	-0.025014	0.031134
-0.016713	-0.027606	0.047839
0.00249	-0.026968	0.059843
0.022386	-0.023131	0.064888
0.040608	-0.01708	0.062296
0.055153	-0.010169	0.053484
0.064068	-0.003489	0.041224
0.06617	0.002455	0.028293
0.061976	0.007701	0.016458
0.053589	0.012572	0.006205
0.04363	0.01731	-0.002892
0.034127	0.021612	-0.011575
0.025979	0.024424	-0.020421
0.019083	0.024487	-0.029531
0.012828	0.021233	-0.038033
0.006594	0.015179	-0.043594
0.000045	0.007566	-0.043012
-0.00678	-0.000313	-0.034221
-0.013314	-0.007635	-0.018216
-0.018289	-0.014178	0.000703
-0.02006	-0.020153	0.016826
-0.017555	-0.025919	0.025957
-0.011041	-0.031687	0.027285
-0.002117	-0.03696	0.02306
0.006785	-0.039693	0.016839
0.01319	-0.036433	0.011676
0.015586	-0.024501	0.009067
0.014025	-0.004841	0.008892
0.009831	0.017189	0.010083
0.004726	0.034338	0.011456
0.000019	0.041543	0.012275
-0.003748	0.038294	0.0124
-0.006697	0.027916	0.012127
-0.009263	0.015052	0.011774
-0.011818	0.003307	0.011308
-0.014327	-0.005815	0.010377
-0.016202	-0.012649	0.008666
-0.016598	-0.01839	0.00616
-0.014988	-0.023955	0.003123
-0.011519	-0.029118	-0.000032
-0.006949	-0.032503	-0.002758
-0.00246	-0.032621	-0.004399
0.000587	-0.029011	-0.004454
0.001131	-0.022551	-0.00289
-0.001073	-0.015048	-0.000163
-0.005389	-0.008673	0.003058
-0.010727	-0.005292	0.006212
-0.016067	-0.005749	0.009018
-0.020643	-0.009566	0.011456
-0.02367	-0.015363	0.013532
-0.024185	-0.021591	0.014937
-0.021487	-0.026923	0.014969
-0.015707	-0.030188	0.012973
-0.007809	-0.030376	0.008867
0.000919	-0.027052	0.003218
0.00944	-0.020704	-0.003101
0.017268	-0.012523	-0.009335
0.024363	-0.003826	-0.01503
0.030626	0.004413	-0.01978
0.035302	0.011513	-0.02287
0.037049	0.016669	-0.023395
0.03484	0.018877	-0.020887
0.028792	0.017514	-0.015726
0.020133	0.012961	-0.008962
0.010497	0.006755	-0.001765
0.001177	0.001133	0.005048
-0.007151	-0.001933	0.011125
-0.014067	-0.001651	0.016188
-0.018927	0.001329	0.01944
-0.020994	0.00534	0.019582
-0.020047	0.008494	0.015656
-0.01667	0.009528	0.007847
-0.011976	0.008257	-0.002569
-0.007061	0.00538	-0.013876
-0.002612	0.001896	-0.02441
0.001143	-0.001451	-0.032603
0.004062	-0.004405	-0.037112
0.005679	-0.007095	-0.037366
0.005273	-0.009688	-0.03395
0.002412	-0.01192	-0.028315
-0.002599	-0.012866	-0.022129
-0.008619	-0.011401	-0.016877
-0.013859	-0.007005	-0.01372
-0.016451	-0.000125	-0.013243
-0.015326	0.007988	-0.015227
-0.010727	0.015422	-0.01877
-0.003924	0.019893	-0.022631
0.003549	0.019686	-0.025499
0.010579	0.014623	-0.026294
0.016633	0.006065	-0.024565
0.021294	-0.003964	-0.020662
0.023743	-0.013762	-0.015543
0.023007	-0.022489	-0.010494
0.018738	-0.029984	-0.006912
0.011585	-0.035877	-0.005935
0.00286	-0.038876	-0.007936
-0.006117	-0.037312	-0.012369
-0.014518	-0.030457	-0.018122
-0.022125	-0.019176	-0.024089
-0.02901	-0.00543	-0.02958
-0.034811	0.008757	-0.034423
-0.038343	0.021847	-0.038803
-0.038273	0.03227	-0.043022
-0.034211	0.037734	-0.047311
-0.027034	0.035937	-0.051667
-0.018334	0.026197	-0.055522
-0.009591	0.010113	-0.057351
-0.001645	-0.009028	-0.055038
0.005379	-0.026892	-0.047146
0.011809	-0.03885	-0.033947
0.017972	-0.041703	-0.017246
0.023621	-0.035305	0.000567
0.027743	-0.022395	0.017176
0.029185	-0.006854	0.030334
0.027552	0.008	0.038051
0.02348	0.019937	0.039432
0.01819	0.027556	0.035308
0.012842	0.030327	0.027821
0.008126	0.028875	0.019351
0.004332	0.024747	0.011563
0.001698	0.019717	0.005063
0.000582	0.015228	-0.000391
0.001233	0.01234	-0.005248
0.003495	0.011842	-0.009298
0.006757	0.013992	-0.011291
0.009994	0.018011	-0.009733
0.011865	0.021965	-0.004096
0.011121	0.023548	0.004759
0.007243	0.021327	0.014956
0.000709	0.015413	0.024099
-0.007328	0.007134	0.029877
-0.015506	-0.001849	0.030961
-0.022225	-0.010319	0.027605
-0.025496	-0.017816	0.021376
-0.023574	-0.024463	0.014301
-0.016029	-0.030324	0.008074
-0.004088	-0.034537	0.003602
0.010083	-0.035185	0.000918
0.024436	-0.030497	-0.000557
0.037721	-0.02023	-0.001588
0.049268	-0.005993	-0.002755
0.058018	0.009269	-0.0043
0.062105	0.02206	-0.006173
0.059899	0.029498	-0.008184
0.051394	0.030531	-0.010154
0.038385	0.026265	-0.011993
0.023467	0.019196	-0.013701
0.008819	0.012188	-0.015324
-0.004467	0.007701	-0.016837
-0.016368	0.007158	-0.017987
-0.027427	0.01055	-0.018301
-0.037939	0.016654	-0.017364
-0.047097	0.023633	-0.015132
-0.052955	0.029499	-0.011962
-0.053678	0.032514	-0.008394
-0.048949	0.031769	-0.004885
-0.04018	0.027578	-0.001668
-0.029616	0.021201	0.001253
-0.01921	0.014131	0.003999
-0.009973	0.007428	0.006712
-0.001962	0.001422	0.009475
0.005204	-0.004174	0.012301
0.011487	-0.009678	0.015123
0.015989	-0.014448	0.017657
0.017539	-0.016504	0.01923
0.015707	-0.014004	0.018916
0.01116	-0.007431	0.016094
0.005225	0.00017	0.010897
-0.000819	0.00523	0.004136
-0.006219	0.005818	-0.003164
-0.010817	0.002274	-0.010214
-0.01471	-0.0036	-0.016681
-0.017708	-0.009813	-0.022626
-0.019134	-0.015096	-0.0283
-0.018281	-0.019128	-0.033949
-0.015037	-0.022098	-0.039703
-0.010013	-0.023967	-0.045565
-0.004184	-0.024121	-0.051277
0.00159	-0.021826	-0.05584
0.006856	-0.016942	-0.057347
0.011577	-0.010107	-0.053969
0.015967	-0.002368	-0.045287
0.020281	0.005277	-0.032583
0.024684	0.011825	-0.018049
0.02921	0.015576	-0.003934
0.033766	0.014212	0.007684
0.038017	0.006736	0.014984
0.041221	-0.004771	0.017002
0.042387	-0.016135	0.014224
0.040859	-0.023814	0.008349
0.036787	-0.026666	0.001408
0.031042	-0.025827	-0.005089
0.02472	-0.023495	-0.010519
0.018656	-0.021776	-0.014967
0.013201	-0.02193	-0.018624
0.00829	-0.023765	-0.021144
0.003651	-0.025507	-0.021608
-0.000976	-0.024791	-0.019218
-0.005728	-0.020155	-0.013985
-0.010607	-0.011783	-0.006783
-0.015459	-0.001103	0.001018
-0.019711	0.010163	0.007878
-0.021987	0.020798	0.0124
-0.020396	0.030286	0.013826
-0.013661	0.038296	0.01239
-0.002056	0.044014	0.009114
0.012569	0.04625	0.005231
0.027128	0.044319	0.001646
0.0379	0.03869	-0.001278
0.041889	0.030776	-0.003638
0.038314	0.022195	-0.005741
0.028852	0.014099	-0.007872
0.016484	0.006957	-0.01017
0.003973	0.000883	-0.012631
-0.007122	-0.00381	-0.015165
-0.01656	-0.006452	-0.017641
-0.024762	-0.006502	-0.019814
-0.031644	-0.004076	-0.021261
-0.035966	0.00004	-0.021552
-0.036128	0.004762	-0.020541
-0.031562	0.009006	-0.018461
-0.023223	0.011773	-0.01572
-0.01297	0.012328	-0.012604
-0.00259	0.010502	-0.009161
0.006872	0.006788	-0.005325
0.015226	0.002073	-0.001088
0.022757	-0.002788	0.003446
0.029488	-0.007275	0.008104
0.034609	-0.011269	0.01273
0.036772	-0.014951	0.017204
0.035101	-0.018641	0.02131
0.029893	-0.022639	0.024527
0.022439	-0.027092	0.026108
0.01429	-0.031949	0.025537
0.006581	-0.037029	0.022925
-0.000246	-0.042034	0.018957
-0.006278	-0.04628	0.014506
-0.011593	-0.048427	0.010242
-0.015686	-0.046894	0.006457
-0.017498	-0.040866	0.003053
-0.016168	-0.030896	-0.000449
-0.011741	-0.018568	-0.004829
-0.005175	-0.005644	-0.010826
0.002217	0.006655	-0.018689
0.009265	0.017913	-0.028042
0.014903	0.028267	-0.038056
0.018	0.03772	-0.047432
0.017727	0.045431	-0.05417
0.014135	0.049812	-0.055951
0.008196	0.049619	-0.051377
0.00127	0.044944	-0.040943
-0.005515	0.037192	-0.026832
-0.011599	0.028263	-0.012034
-0.016979	0.01967	0.000592
-0.021955	0.012104	0.009217
-0.026868	0.005502	0.013615
-0.031821	-0.000556	0.014951
-0.036368	-0.006355	0.014962
-0.039461	-0.011786	0.015097
-0.040078	-0.016509	0.016066
-0.038132	-0.02031	0.017867
-0.034759	-0.023286	0.020104
-0.031717	-0.025768	0.022291
-0.030386	-0.02812	0.023923
-0.031148	-0.030568	0.024461
-0.033467	-0.033094	0.02352
-0.036416	-0.035457	0.021121
-0.039208	-0.037372	0.0177
-0.041392	-0.038714	0.013859
-0.042613	-0.039575	0.010095
-0.042338	-0.040177	0.006651
-0.040061	-0.040745	0.003525
-0.035742	-0.041411	0.000579
-0.029917	-0.042202	-0.002335
-0.023432	-0.043013	-0.005306
-0.017196	-0.043485	-0.008346
-0.012219	-0.042978	-0.011419
-0.009579	-0.041034	-0.014477
-0.009969	-0.037986	-0.017423
-0.013233	-0.034943	-0.019928
-0.018428	-0.033067	-0.021353
-0.024343	-0.032887	-0.021078
-0.030033	-0.034152	-0.019003
-0.035076	-0.036161	-0.015775
-0.039519	-0.038212	-0.012555
-0.043597	-0.039894	-0.010421
-0.047254	-0.041112	-0.009835
-0.049715	-0.04185	-0.010556
-0.049663	-0.041851	-0.011947
-0.046102	-0.040591	-0.013375
-0.039112	-0.03765	-0.014475
-0.029792	-0.033076	-0.01519
-0.019616	-0.027432	-0.015662
-0.009746	-0.021667	-0.016015
-0.000705	-0.016932	-0.016004
0.007455	-0.014218	-0.014769
0.014507	-0.013902	-0.011169
0.019548	-0.015588	-0.004647
0.021392	-0.018386	0.003918
0.019512	-0.021393	0.012105
0.014502	-0.024035	0.017
0.00773	-0.02616	0.016824
0.00062	-0.027915	0.011795
-0.00591	-0.029546	0.003738
-0.011601	-0.031246	-0.004829
-0.016677	-0.033083	-0.011404
-0.021526	-0.034861	-0.014083
-0.026456	-0.035686	-0.012187
-0.031585	-0.033941	-0.006466
-0.036867	-0.028557	0.001416
-0.042103	-0.020528	0.009681
-0.046762	-0.012701	0.01686
-0.049868	-0.007927	0.02177
-0.050417	-0.007406	0.023593
-0.048047	-0.010417	0.022209
-0.043301	-0.015117	0.018314
-0.037285	-0.019438	0.013088
-0.031096	-0.021669	0.007654
-0.025405	-0.020879	0.002697
-0.020372	-0.017165	-0.00162
-0.015798	-0.011463	-0.005488
-0.011376	-0.00499	-0.009208
-0.0069	0.001294	-0.013004
-0.002424	0.006947	-0.016908
0.001646	0.012021	-0.020573
0.004703	0.016883	-0.023088
